,country,Year,HDI
0,AFG,1990,0.285
1,AFG,1991,0.291
2,AFG,1992,0.301
3,AFG,1993,0.311
4,AFG,1994,0.305
5,AFG,1995,0.329
6,AFG,1996,0.334
7,AFG,1997,0.338
8,AFG,1998,0.338
9,AFG,1999,0.347
10,AFG,2000,0.351
11,AFG,2001,0.355
12,AFG,2002,0.383
13,AFG,2003,0.392
14,AFG,2004,0.408
15,AFG,2005,0.417
16,AFG,2006,0.426
17,AFG,2007,0.442
18,AFG,2008,0.446
19,AFG,2009,0.458
20,AFG,2010,0.465
21,AFG,2011,0.474
22,AFG,2012,0.484
23,AFG,2013,0.492
24,AFG,2014,0.497
25,AFG,2015,0.496
26,AFG,2016,0.495
27,AFG,2017,0.496
28,AFG,2018,0.498
29,AFG,2019,0.507
30,AFG,2020,0.501
31,AFG,2021,0.486
32,AFG,2022,0.495
33,AFG,2023,0.496
34,OWID_AFR,2000,0.4245854
35,OWID_AFR,2001,0.4292593
36,OWID_AFR,2002,0.43494922
37,OWID_AFR,2003,0.44065332
38,OWID_AFR,2004,0.44817433
39,OWID_AFR,2005,0.461668
40,OWID_AFR,2006,0.46813595
41,OWID_AFR,2007,0.4750963
42,OWID_AFR,2008,0.49759457
43,OWID_AFR,2009,0.5021216
44,OWID_AFR,2010,0.513888
45,OWID_AFR,2011,0.52003187
46,OWID_AFR,2012,0.5260907
47,OWID_AFR,2013,0.53123987
48,OWID_AFR,2014,0.5367227
49,OWID_AFR,2015,0.5425902
50,OWID_AFR,2016,0.5466387
51,OWID_AFR,2017,0.5504002
52,OWID_AFR,2018,0.5558327
53,OWID_AFR,2019,0.56035364
54,OWID_AFR,2020,0.5594648
55,OWID_AFR,2021,0.56110394
56,OWID_AFR,2022,0.5714846
57,OWID_AFR,2023,0.5760591
58,ALB,1990,0.654
59,ALB,1991,0.638
60,ALB,1992,0.622
61,ALB,1993,0.624
62,ALB,1994,0.629
63,ALB,1995,0.638
64,ALB,1996,0.647
65,ALB,1997,0.645
66,ALB,1998,0.659
67,ALB,1999,0.671
68,ALB,2000,0.682
69,ALB,2001,0.691
70,ALB,2002,0.697
71,ALB,2003,0.705
72,ALB,2004,0.71
73,ALB,2005,0.723
74,ALB,2006,0.732
75,ALB,2007,0.742
76,ALB,2008,0.749
77,ALB,2009,0.756
78,ALB,2010,0.769
79,ALB,2011,0.781
80,ALB,2012,0.79
81,ALB,2013,0.793
82,ALB,2014,0.797
83,ALB,2015,0.797
84,ALB,2016,0.797
85,ALB,2017,0.798
86,ALB,2018,0.801
87,ALB,2019,0.805
88,ALB,2020,0.794
89,ALB,2021,0.794
90,ALB,2022,0.806
91,ALB,2023,0.81
92,DZA,1990,0.595
93,DZA,1991,0.596
94,DZA,1992,0.601
95,DZA,1993,0.603
96,DZA,1994,0.603
97,DZA,1995,0.608
98,DZA,1996,0.615
99,DZA,1997,0.624
100,DZA,1998,0.634
101,DZA,1999,0.643
102,DZA,2000,0.651
103,DZA,2001,0.659
104,DZA,2002,0.669
105,DZA,2003,0.677
106,DZA,2004,0.685
107,DZA,2005,0.692
108,DZA,2006,0.698
109,DZA,2007,0.704
110,DZA,2008,0.711
111,DZA,2009,0.714
112,DZA,2010,0.718
113,DZA,2011,0.718
114,DZA,2012,0.723
115,DZA,2013,0.727
116,DZA,2014,0.732
117,DZA,2015,0.737
118,DZA,2016,0.743
119,DZA,2017,0.746
120,DZA,2018,0.749
121,DZA,2019,0.753
122,DZA,2020,0.742
123,DZA,2021,0.755
124,DZA,2022,0.761
125,DZA,2023,0.763
126,AND,2000,0.825
127,AND,2001,0.832
128,AND,2002,0.838
129,AND,2003,0.84
130,AND,2004,0.849
131,AND,2005,0.842
132,AND,2006,0.851
133,AND,2007,0.859
134,AND,2008,0.864
135,AND,2009,0.866
136,AND,2010,0.87
137,AND,2011,0.875
138,AND,2012,0.876
139,AND,2013,0.862
140,AND,2014,0.866
141,AND,2015,0.869
142,AND,2016,0.872
143,AND,2017,0.873
144,AND,2018,0.875
145,AND,2019,0.876
146,AND,2020,0.851
147,AND,2021,0.871
148,AND,2022,0.893
149,AND,2023,0.913
150,AGO,1999,0.379
151,AGO,2000,0.391
152,AGO,2001,0.401
153,AGO,2002,0.417
154,AGO,2003,0.435
155,AGO,2004,0.448
156,AGO,2005,0.463
157,AGO,2006,0.475
158,AGO,2007,0.492
159,AGO,2008,0.504
160,AGO,2009,0.517
161,AGO,2010,0.528
162,AGO,2011,0.545
163,AGO,2012,0.557
164,AGO,2013,0.567
165,AGO,2014,0.577
166,AGO,2015,0.603
167,AGO,2016,0.609
168,AGO,2017,0.61
169,AGO,2018,0.611
170,AGO,2019,0.611
171,AGO,2020,0.61
172,AGO,2021,0.609
173,AGO,2022,0.615
174,AGO,2023,0.616
175,ATG,2007,0.827
176,ATG,2008,0.83
177,ATG,2009,0.827
178,ATG,2010,0.828
179,ATG,2011,0.828
180,ATG,2012,0.833
181,ATG,2013,0.835
182,ATG,2014,0.837
183,ATG,2015,0.839
184,ATG,2016,0.842
185,ATG,2017,0.845
186,ATG,2018,0.85
187,ATG,2019,0.851
188,ATG,2020,0.84
189,ATG,2021,0.843
190,ATG,2022,0.848
191,ATG,2023,0.851
192,,1990,0.55
193,,1991,0.552
194,,1992,0.561
195,,1993,0.571
196,,1994,0.577
197,,1995,0.582
198,,1996,0.59
199,,1997,0.596
200,,1998,0.603
201,,1999,0.609
202,,2000,0.615
203,,2001,0.621
204,,2002,0.626
205,,2003,0.63
206,,2004,0.638
207,,2005,0.645
208,,2006,0.652
209,,2007,0.658
210,,2008,0.661
211,,2009,0.666
212,,2010,0.67
213,,2011,0.672
214,,2012,0.68
215,,2013,0.683
216,,2014,0.688
217,,2015,0.693
218,,2016,0.698
219,,2017,0.702
220,,2018,0.707
221,,2019,0.712
222,,2020,0.707
223,,2021,0.71
224,,2022,0.716
225,,2023,0.719
226,ARG,1990,0.733
227,ARG,1991,0.739
228,ARG,1992,0.743
229,ARG,1993,0.748
230,ARG,1994,0.753
231,ARG,1995,0.754
232,ARG,1996,0.76
233,ARG,1997,0.768
234,ARG,1998,0.772
235,ARG,1999,0.783
236,ARG,2000,0.789
237,ARG,2001,0.795
238,ARG,2002,0.795
239,ARG,2003,0.804
240,ARG,2004,0.808
241,ARG,2005,0.812
242,ARG,2006,0.822
243,ARG,2007,0.825
244,ARG,2008,0.833
245,ARG,2009,0.835
246,ARG,2010,0.844
247,ARG,2011,0.852
248,ARG,2012,0.85
249,ARG,2013,0.852
250,ARG,2014,0.855
251,ARG,2015,0.859
252,ARG,2016,0.857
253,ARG,2017,0.861
254,ARG,2018,0.861
255,ARG,2019,0.861
256,ARG,2020,0.851
257,ARG,2021,0.847
258,ARG,2022,0.858
259,ARG,2023,0.865
260,ARM,1990,0.663
261,ARM,1991,0.652
262,ARM,1992,0.618
263,ARM,1993,0.621
264,ARM,1994,0.625
265,ARM,1995,0.631
266,ARM,1996,0.635
267,ARM,1997,0.644
268,ARM,1998,0.655
269,ARM,1999,0.661
270,ARM,2000,0.667
271,ARM,2001,0.672
272,ARM,2002,0.682
273,ARM,2003,0.692
274,ARM,2004,0.7
275,ARM,2005,0.711
276,ARM,2006,0.725
277,ARM,2007,0.739
278,ARM,2008,0.743
279,ARM,2009,0.741
280,ARM,2010,0.747
281,ARM,2011,0.752
282,ARM,2012,0.761
283,ARM,2013,0.766
284,ARM,2014,0.772
285,ARM,2015,0.777
286,ARM,2016,0.783
287,ARM,2017,0.785
288,ARM,2018,0.789
289,ARM,2019,0.796
290,ARM,2020,0.761
291,ARM,2021,0.786
292,ARM,2022,0.801
293,ARM,2023,0.811
294,OWID_ASI,2000,0.569869
295,OWID_ASI,2001,0.5783103
296,OWID_ASI,2002,0.5859656
297,OWID_ASI,2003,0.5955544
298,OWID_ASI,2004,0.6048904
299,OWID_ASI,2005,0.61573684
300,OWID_ASI,2006,0.6248776
301,OWID_ASI,2007,0.63415104
302,OWID_ASI,2008,0.64034575
303,OWID_ASI,2009,0.64756656
304,OWID_ASI,2010,0.65679175
305,OWID_ASI,2011,0.66498727
306,OWID_ASI,2012,0.67128
307,OWID_ASI,2013,0.677284
308,OWID_ASI,2014,0.68550044
309,OWID_ASI,2015,0.6922845
310,OWID_ASI,2016,0.6996885
311,OWID_ASI,2017,0.7046988
312,OWID_ASI,2018,0.7085525
313,OWID_ASI,2019,0.7126623
314,OWID_ASI,2020,0.7130719
315,OWID_ASI,2021,0.71319216
316,OWID_ASI,2022,0.7262154
317,OWID_ASI,2023,0.73009235
318,AUS,1990,0.867
319,AUS,1991,0.868
320,AUS,1992,0.868
321,AUS,1993,0.872
322,AUS,1994,0.873
323,AUS,1995,0.882
324,AUS,1996,0.884
325,AUS,1997,0.887
326,AUS,1998,0.891
327,AUS,1999,0.893
328,AUS,2000,0.897
329,AUS,2001,0.9
330,AUS,2002,0.902
331,AUS,2003,0.906
332,AUS,2004,0.91
333,AUS,2005,0.914
334,AUS,2006,0.917
335,AUS,2007,0.919
336,AUS,2008,0.924
337,AUS,2009,0.927
338,AUS,2010,0.929
339,AUS,2011,0.933
340,AUS,2012,0.938
341,AUS,2013,0.935
342,AUS,2014,0.937
343,AUS,2015,0.938
344,AUS,2016,0.939
345,AUS,2017,0.94
346,AUS,2018,0.945
347,AUS,2019,0.947
348,AUS,2020,0.95
349,AUS,2021,0.954
350,AUS,2022,0.952
351,AUS,2023,0.958
352,AUT,1990,0.832
353,AUT,1991,0.835
354,AUT,1992,0.841
355,AUT,1993,0.845
356,AUT,1994,0.851
357,AUT,1995,0.856
358,AUT,1996,0.861
359,AUT,1997,0.865
360,AUT,1998,0.87
361,AUT,1999,0.874
362,AUT,2000,0.879
363,AUT,2001,0.883
364,AUT,2002,0.887
365,AUT,2003,0.889
366,AUT,2004,0.895
367,AUT,2005,0.898
368,AUT,2006,0.902
369,AUT,2007,0.905
370,AUT,2008,0.907
371,AUT,2009,0.907
372,AUT,2010,0.912
373,AUT,2011,0.915
374,AUT,2012,0.916
375,AUT,2013,0.915
376,AUT,2014,0.919
377,AUT,2015,0.919
378,AUT,2016,0.921
379,AUT,2017,0.922
380,AUT,2018,0.925
381,AUT,2019,0.928
382,AUT,2020,0.925
383,AUT,2021,0.93
384,AUT,2022,0.927
385,AUT,2023,0.93
386,AZE,1995,0.618
387,AZE,1996,0.622
388,AZE,1997,0.626
389,AZE,1998,0.636
390,AZE,1999,0.646
391,AZE,2000,0.652
392,AZE,2001,0.66
393,AZE,2002,0.669
394,AZE,2003,0.676
395,AZE,2004,0.682
396,AZE,2005,0.692
397,AZE,2006,0.711
398,AZE,2007,0.72
399,AZE,2008,0.731
400,AZE,2009,0.74
401,AZE,2010,0.744
402,AZE,2011,0.746
403,AZE,2012,0.751
404,AZE,2013,0.757
405,AZE,2014,0.766
406,AZE,2015,0.771
407,AZE,2016,0.772
408,AZE,2017,0.774
409,AZE,2018,0.775
410,AZE,2019,0.78
411,AZE,2020,0.757
412,AZE,2021,0.765
413,AZE,2022,0.784
414,AZE,2023,0.789
415,BHS,1990,0.762
416,BHS,1991,0.762
417,BHS,1992,0.762
418,BHS,1993,0.763
419,BHS,1994,0.765
420,BHS,1995,0.774
421,BHS,1996,0.779
422,BHS,1997,0.773
423,BHS,1998,0.777
424,BHS,1999,0.783
425,BHS,2000,0.787
426,BHS,2001,0.79
427,BHS,2002,0.793
428,BHS,2003,0.794
429,BHS,2004,0.795
430,BHS,2005,0.798
431,BHS,2006,0.8
432,BHS,2007,0.801
433,BHS,2008,0.801
434,BHS,2009,0.8
435,BHS,2010,0.801
436,BHS,2011,0.802
437,BHS,2012,0.805
438,BHS,2013,0.805
439,BHS,2014,0.807
440,BHS,2015,0.807
441,BHS,2016,0.808
442,BHS,2017,0.81
443,BHS,2018,0.812
444,BHS,2019,0.8
445,BHS,2020,0.797
446,BHS,2021,0.794
447,BHS,2022,0.818
448,BHS,2023,0.82
449,BHR,1990,0.734
450,BHR,1991,0.728
451,BHR,1992,0.728
452,BHR,1993,0.732
453,BHR,1994,0.732
454,BHR,1995,0.737
455,BHR,1996,0.741
456,BHR,1997,0.746
457,BHR,1998,0.754
458,BHR,1999,0.761
459,BHR,2000,0.775
460,BHR,2001,0.785
461,BHR,2002,0.791
462,BHR,2003,0.799
463,BHR,2004,0.795
464,BHR,2005,0.791
465,BHR,2006,0.795
466,BHR,2007,0.8
467,BHR,2008,0.804
468,BHR,2009,0.804
469,BHR,2010,0.81
470,BHR,2011,0.817
471,BHR,2012,0.833
472,BHR,2013,0.846
473,BHR,2014,0.847
474,BHR,2015,0.868
475,BHR,2016,0.871
476,BHR,2017,0.874
477,BHR,2018,0.886
478,BHR,2019,0.894
479,BHR,2020,0.885
480,BHR,2021,0.885
481,BHR,2022,0.902
482,BHR,2023,0.899
483,BGD,1990,0.397
484,BGD,1991,0.395
485,BGD,1992,0.411
486,BGD,1993,0.419
487,BGD,1994,0.426
488,BGD,1995,0.434
489,BGD,1996,0.442
490,BGD,1997,0.451
491,BGD,1998,0.459
492,BGD,1999,0.468
493,BGD,2000,0.477
494,BGD,2001,0.486
495,BGD,2002,0.494
496,BGD,2003,0.503
497,BGD,2004,0.511
498,BGD,2005,0.52
499,BGD,2006,0.527
500,BGD,2007,0.534
501,BGD,2008,0.538
502,BGD,2009,0.551
503,BGD,2010,0.561
504,BGD,2011,0.572
505,BGD,2012,0.583
506,BGD,2013,0.589
507,BGD,2014,0.6
508,BGD,2015,0.621
509,BGD,2016,0.632
510,BGD,2017,0.633
511,BGD,2018,0.646
512,BGD,2019,0.656
513,BGD,2020,0.663
514,BGD,2021,0.663
515,BGD,2022,0.68
516,BGD,2023,0.685
517,BRB,1990,0.73
518,BRB,1991,0.732
519,BRB,1992,0.732
520,BRB,1993,0.735
521,BRB,1994,0.74
522,BRB,1995,0.744
523,BRB,1996,0.748
524,BRB,1997,0.752
525,BRB,1998,0.754
526,BRB,1999,0.756
527,BRB,2000,0.762
528,BRB,2001,0.763
529,BRB,2002,0.767
530,BRB,2003,0.771
531,BRB,2004,0.775
532,BRB,2005,0.779
533,BRB,2006,0.783
534,BRB,2007,0.79
535,BRB,2008,0.794
536,BRB,2009,0.798
537,BRB,2010,0.797
538,BRB,2011,0.794
539,BRB,2012,0.797
540,BRB,2013,0.798
541,BRB,2014,0.799
542,BRB,2015,0.8
543,BRB,2016,0.803
544,BRB,2017,0.804
545,BRB,2018,0.806
546,BRB,2019,0.808
547,BRB,2020,0.803
548,BRB,2021,0.803
549,BRB,2022,0.807
550,BRB,2023,0.811
551,BLR,1995,0.692
552,BLR,1996,0.697
553,BLR,1997,0.704
554,BLR,1998,0.709
555,BLR,1999,0.716
556,BLR,2000,0.724
557,BLR,2001,0.731
558,BLR,2002,0.738
559,BLR,2003,0.747
560,BLR,2004,0.758
561,BLR,2005,0.767
562,BLR,2006,0.777
563,BLR,2007,0.786
564,BLR,2008,0.796
565,BLR,2009,0.798
566,BLR,2010,0.803
567,BLR,2011,0.812
568,BLR,2012,0.818
569,BLR,2013,0.821
570,BLR,2014,0.825
571,BLR,2015,0.825
572,BLR,2016,0.825
573,BLR,2017,0.828
574,BLR,2018,0.827
575,BLR,2019,0.826
576,BLR,2020,0.815
577,BLR,2021,0.817
578,BLR,2022,0.824
579,BLR,2023,0.824
580,BEL,1990,0.824
581,BEL,1991,0.829
582,BEL,1992,0.845
583,BEL,1993,0.86
584,BEL,1994,0.868
585,BEL,1995,0.875
586,BEL,1996,0.881
587,BEL,1997,0.884
588,BEL,1998,0.886
589,BEL,1999,0.889
590,BEL,2000,0.894
591,BEL,2001,0.899
592,BEL,2002,0.901
593,BEL,2003,0.903
594,BEL,2004,0.909
595,BEL,2005,0.911
596,BEL,2006,0.913
597,BEL,2007,0.916
598,BEL,2008,0.917
599,BEL,2009,0.919
600,BEL,2010,0.921
601,BEL,2011,0.923
602,BEL,2012,0.923
603,BEL,2013,0.925
604,BEL,2014,0.93
605,BEL,2015,0.933
606,BEL,2016,0.936
607,BEL,2017,0.94
608,BEL,2018,0.942
609,BEL,2019,0.945
610,BEL,2020,0.939
611,BEL,2021,0.948
612,BEL,2022,0.945
613,BEL,2023,0.951
614,BLZ,1990,0.617
615,BLZ,1991,0.626
616,BLZ,1992,0.634
617,BLZ,1993,0.64
618,BLZ,1994,0.643
619,BLZ,1995,0.647
620,BLZ,1996,0.65
621,BLZ,1997,0.654
622,BLZ,1998,0.657
623,BLZ,1999,0.664
624,BLZ,2000,0.671
625,BLZ,2001,0.676
626,BLZ,2002,0.686
627,BLZ,2003,0.696
628,BLZ,2004,0.703
629,BLZ,2005,0.7
630,BLZ,2006,0.713
631,BLZ,2007,0.718
632,BLZ,2008,0.72
633,BLZ,2009,0.724
634,BLZ,2010,0.727
635,BLZ,2011,0.725
636,BLZ,2012,0.727
637,BLZ,2013,0.724
638,BLZ,2014,0.721
639,BLZ,2015,0.721
640,BLZ,2016,0.727
641,BLZ,2017,0.722
642,BLZ,2018,0.723
643,BLZ,2019,0.725
644,BLZ,2020,0.713
645,BLZ,2021,0.713
646,BLZ,2022,0.717
647,BLZ,2023,0.721
648,BEN,1990,0.351
649,BEN,1991,0.358
650,BEN,1992,0.363
651,BEN,1993,0.371
652,BEN,1994,0.375
653,BEN,1995,0.383
654,BEN,1996,0.389
655,BEN,1997,0.396
656,BEN,1998,0.401
657,BEN,1999,0.407
658,BEN,2000,0.415
659,BEN,2001,0.426
660,BEN,2002,0.435
661,BEN,2003,0.442
662,BEN,2004,0.449
663,BEN,2005,0.456
664,BEN,2006,0.462
665,BEN,2007,0.469
666,BEN,2008,0.475
667,BEN,2009,0.48
668,BEN,2010,0.485
669,BEN,2011,0.49
670,BEN,2012,0.497
671,BEN,2013,0.506
672,BEN,2014,0.509
673,BEN,2015,0.511
674,BEN,2016,0.51
675,BEN,2017,0.507
676,BEN,2018,0.507
677,BEN,2019,0.507
678,BEN,2020,0.504
679,BEN,2021,0.506
680,BEN,2022,0.512
681,BEN,2023,0.515
682,BTN,2010,0.593
683,BTN,2011,0.603
684,BTN,2012,0.609
685,BTN,2013,0.616
686,BTN,2014,0.626
687,BTN,2015,0.637
688,BTN,2016,0.647
689,BTN,2017,0.656
690,BTN,2018,0.667
691,BTN,2019,0.68
692,BTN,2020,0.688
693,BTN,2021,0.691
694,BTN,2022,0.695
695,BTN,2023,0.698
696,BOL,1990,0.552
697,BOL,1991,0.561
698,BOL,1992,0.568
699,BOL,1993,0.577
700,BOL,1994,0.586
701,BOL,1995,0.594
702,BOL,1996,0.602
703,BOL,1997,0.61
704,BOL,1998,0.618
705,BOL,1999,0.624
706,BOL,2000,0.63
707,BOL,2001,0.639
708,BOL,2002,0.642
709,BOL,2003,0.645
710,BOL,2004,0.648
711,BOL,2005,0.658
712,BOL,2006,0.656
713,BOL,2007,0.664
714,BOL,2008,0.668
715,BOL,2009,0.671
716,BOL,2010,0.677
717,BOL,2011,0.683
718,BOL,2012,0.685
719,BOL,2013,0.699
720,BOL,2014,0.701
721,BOL,2015,0.704
722,BOL,2016,0.714
723,BOL,2017,0.715
724,BOL,2018,0.722
725,BOL,2019,0.728
726,BOL,2020,0.697
727,BOL,2021,0.693
728,BOL,2022,0.727
729,BOL,2023,0.733
730,BIH,2000,0.674
731,BIH,2001,0.677
732,BIH,2002,0.683
733,BIH,2003,0.689
734,BIH,2004,0.694
735,BIH,2005,0.698
736,BIH,2006,0.701
737,BIH,2007,0.709
738,BIH,2008,0.719
739,BIH,2009,0.722
740,BIH,2010,0.725
741,BIH,2011,0.731
742,BIH,2012,0.742
743,BIH,2013,0.756
744,BIH,2014,0.765
745,BIH,2015,0.769
746,BIH,2016,0.776
747,BIH,2017,0.78
748,BIH,2018,0.785
749,BIH,2019,0.788
750,BIH,2020,0.783
751,BIH,2021,0.783
752,BIH,2022,0.799
753,BIH,2023,0.804
754,BWA,1990,0.59
755,BWA,1991,0.59
756,BWA,1992,0.589
757,BWA,1993,0.588
758,BWA,1994,0.58
759,BWA,1995,0.583
760,BWA,1996,0.584
761,BWA,1997,0.587
762,BWA,1998,0.588
763,BWA,1999,0.592
764,BWA,2000,0.594
765,BWA,2001,0.595
766,BWA,2002,0.594
767,BWA,2003,0.602
768,BWA,2004,0.608
769,BWA,2005,0.616
770,BWA,2006,0.627
771,BWA,2007,0.64
772,BWA,2008,0.645
773,BWA,2009,0.644
774,BWA,2010,0.652
775,BWA,2011,0.661
776,BWA,2012,0.667
777,BWA,2013,0.676
778,BWA,2014,0.685
779,BWA,2015,0.69
780,BWA,2016,0.696
781,BWA,2017,0.704
782,BWA,2018,0.71
783,BWA,2019,0.718
784,BWA,2020,0.718
785,BWA,2021,0.7
786,BWA,2022,0.729
787,BWA,2023,0.731
788,BRA,1990,0.641
789,BRA,1991,0.645
790,BRA,1992,0.648
791,BRA,1993,0.654
792,BRA,1994,0.659
793,BRA,1995,0.666
794,BRA,1996,0.671
795,BRA,1997,0.676
796,BRA,1998,0.68
797,BRA,1999,0.684
798,BRA,2000,0.69
799,BRA,2001,0.694
800,BRA,2002,0.7
801,BRA,2003,0.705
802,BRA,2004,0.712
803,BRA,2005,0.718
804,BRA,2006,0.725
805,BRA,2007,0.732
806,BRA,2008,0.739
807,BRA,2009,0.742
808,BRA,2010,0.748
809,BRA,2011,0.753
810,BRA,2012,0.758
811,BRA,2013,0.762
812,BRA,2014,0.765
813,BRA,2015,0.764
814,BRA,2016,0.765
815,BRA,2017,0.77
816,BRA,2018,0.774
817,BRA,2019,0.776
818,BRA,2020,0.77
819,BRA,2021,0.768
820,BRA,2022,0.78
821,BRA,2023,0.786
822,BRN,1990,0.781
823,BRN,1991,0.782
824,BRN,1992,0.782
825,BRN,1993,0.783
826,BRN,1994,0.782
827,BRN,1995,0.784
828,BRN,1996,0.784
829,BRN,1997,0.785
830,BRN,1998,0.785
831,BRN,1999,0.79
832,BRN,2000,0.792
833,BRN,2001,0.794
834,BRN,2002,0.798
835,BRN,2003,0.804
836,BRN,2004,0.81
837,BRN,2005,0.814
838,BRN,2006,0.819
839,BRN,2007,0.822
840,BRN,2008,0.824
841,BRN,2009,0.828
842,BRN,2010,0.83
843,BRN,2011,0.834
844,BRN,2012,0.841
845,BRN,2013,0.842
846,BRN,2014,0.841
847,BRN,2015,0.839
848,BRN,2016,0.838
849,BRN,2017,0.837
850,BRN,2018,0.837
851,BRN,2019,0.835
852,BRN,2020,0.836
853,BRN,2021,0.835
854,BRN,2022,0.825
855,BRN,2023,0.837
856,BGR,1990,0.706
857,BGR,1991,0.706
858,BGR,1992,0.709
859,BGR,1993,0.711
860,BGR,1994,0.713
861,BGR,1995,0.709
862,BGR,1996,0.718
863,BGR,1997,0.713
864,BGR,1998,0.723
865,BGR,1999,0.728
866,BGR,2000,0.733
867,BGR,2001,0.742
868,BGR,2002,0.753
869,BGR,2003,0.762
870,BGR,2004,0.769
871,BGR,2005,0.775
872,BGR,2006,0.779
873,BGR,2007,0.785
874,BGR,2008,0.791
875,BGR,2009,0.793
876,BGR,2010,0.799
877,BGR,2011,0.803
878,BGR,2012,0.807
879,BGR,2013,0.815
880,BGR,2014,0.819
881,BGR,2015,0.824
882,BGR,2016,0.827
883,BGR,2017,0.829
884,BGR,2018,0.832
885,BGR,2019,0.835
886,BGR,2020,0.826
887,BGR,2021,0.817
888,BGR,2022,0.835
889,BGR,2023,0.845
890,BFA,2005,0.333
891,BFA,2006,0.34
892,BFA,2007,0.344
893,BFA,2008,0.357
894,BFA,2009,0.366
895,BFA,2010,0.377
896,BFA,2011,0.389
897,BFA,2012,0.398
898,BFA,2013,0.405
899,BFA,2014,0.409
900,BFA,2015,0.419
901,BFA,2016,0.427
902,BFA,2017,0.438
903,BFA,2018,0.449
904,BFA,2019,0.453
905,BFA,2020,0.453
906,BFA,2021,0.454
907,BFA,2022,0.457
908,BFA,2023,0.459
909,BDI,1990,0.294
910,BDI,1991,0.296
911,BDI,1992,0.294
912,BDI,1993,0.265
913,BDI,1994,0.298
914,BDI,1995,0.294
915,BDI,1996,0.292
916,BDI,1997,0.297
917,BDI,1998,0.303
918,BDI,1999,0.306
919,BDI,2000,0.308
920,BDI,2001,0.311
921,BDI,2002,0.324
922,BDI,2003,0.332
923,BDI,2004,0.344
924,BDI,2005,0.352
925,BDI,2006,0.376
926,BDI,2007,0.389
927,BDI,2008,0.401
928,BDI,2009,0.409
929,BDI,2010,0.416
930,BDI,2011,0.42
931,BDI,2012,0.425
932,BDI,2013,0.428
933,BDI,2014,0.431
934,BDI,2015,0.432
935,BDI,2016,0.436
936,BDI,2017,0.434
937,BDI,2018,0.434
938,BDI,2019,0.435
939,BDI,2020,0.435
940,BDI,2021,0.435
941,BDI,2022,0.437
942,BDI,2023,0.439
943,KHM,1990,0.387
944,KHM,1991,0.392
945,KHM,1992,0.396
946,KHM,1993,0.399
947,KHM,1994,0.4
948,KHM,1995,0.404
949,KHM,1996,0.408
950,KHM,1997,0.414
951,KHM,1998,0.419
952,KHM,1999,0.429
953,KHM,2000,0.438
954,KHM,2001,0.453
955,KHM,2002,0.473
956,KHM,2003,0.488
957,KHM,2004,0.502
958,KHM,2005,0.514
959,KHM,2006,0.525
960,KHM,2007,0.534
961,KHM,2008,0.539
962,KHM,2009,0.539
963,KHM,2010,0.543
964,KHM,2011,0.547
965,KHM,2012,0.551
966,KHM,2013,0.554
967,KHM,2014,0.557
968,KHM,2015,0.562
969,KHM,2016,0.57
970,KHM,2017,0.578
971,KHM,2018,0.586
972,KHM,2019,0.593
973,KHM,2020,0.595
974,KHM,2021,0.594
975,KHM,2022,0.602
976,KHM,2023,0.606
977,CMR,1990,0.448
978,CMR,1991,0.445
979,CMR,1992,0.442
980,CMR,1993,0.436
981,CMR,1994,0.434
982,CMR,1995,0.433
983,CMR,1996,0.432
984,CMR,1997,0.432
985,CMR,1998,0.433
986,CMR,1999,0.434
987,CMR,2000,0.439
988,CMR,2001,0.458
989,CMR,2002,0.458
990,CMR,2003,0.465
991,CMR,2004,0.47
992,CMR,2005,0.472
993,CMR,2006,0.473
994,CMR,2007,0.485
995,CMR,2008,0.501
996,CMR,2009,0.516
997,CMR,2010,0.529
998,CMR,2011,0.538
999,CMR,2012,0.549
1000,CMR,2013,0.558
1001,CMR,2014,0.566
1002,CMR,2015,0.575
1003,CMR,2016,0.579
1004,CMR,2017,0.581
1005,CMR,2018,0.582
1006,CMR,2019,0.582
1007,CMR,2020,0.579
1008,CMR,2021,0.574
1009,CMR,2022,0.581
1010,CMR,2023,0.588
1011,CAN,1990,0.865
1012,CAN,1991,0.868
1013,CAN,1992,0.873
1014,CAN,1993,0.871
1015,CAN,1994,0.877
1016,CAN,1995,0.881
1017,CAN,1996,0.884
1018,CAN,1997,0.884
1019,CAN,1998,0.883
1020,CAN,1999,0.888
1021,CAN,2000,0.894
1022,CAN,2001,0.897
1023,CAN,2002,0.899
1024,CAN,2003,0.902
1025,CAN,2004,0.906
1026,CAN,2005,0.909
1027,CAN,2006,0.913
1028,CAN,2007,0.914
1029,CAN,2008,0.916
1030,CAN,2009,0.915
1031,CAN,2010,0.918
1032,CAN,2011,0.921
1033,CAN,2012,0.927
1034,CAN,2013,0.93
1035,CAN,2014,0.932
1036,CAN,2015,0.932
1037,CAN,2016,0.933
1038,CAN,2017,0.935
1039,CAN,2018,0.935
1040,CAN,2019,0.937
1041,CAN,2020,0.931
1042,CAN,2021,0.937
1043,CAN,2022,0.935
1044,CAN,2023,0.939
1045,CPV,2000,0.585
1046,CPV,2001,0.591
1047,CPV,2002,0.6
1048,CPV,2003,0.606
1049,CPV,2004,0.61
1050,CPV,2005,0.616
1051,CPV,2006,0.631
1052,CPV,2007,0.636
1053,CPV,2008,0.643
1054,CPV,2009,0.644
1055,CPV,2010,0.648
1056,CPV,2011,0.654
